locationID,arrestBorough,latitude,longitude
POINT (-73.808614 40.703425),Queens,40.703425,-73.808614
POINT (-73.99395068323534 40.71429089576373),Manhattan,40.71429089576373,-73.99395068323534
POINT (-73.94148 40.724624),Brooklyn,40.724624,-73.94148
POINT (-73.90632058396884 40.84757849328473),Bronx,40.84757849328473,-73.90632058396884
POINT (-73.89018461800153 40.745303844553064),Queens,40.74530384455306,-73.89018461800153
POINT (-73.786586 40.597629),Queens,40.597629,-73.786586
POINT (-73.789835 40.677506),Queens,40.677506,-73.789835
POINT (-73.75871254058528 40.59866091016595),Queens,40.59866091016595,-73.75871254058528
POINT (-73.981875 40.584253),Brooklyn,40.584253,-73.981875
POINT (-73.954128 40.810527),Manhattan,40.810527,-73.954128
POINT (-73.86635456121994 40.83187504131524),Bronx,40.83187504131524,-73.86635456121994
POINT (-73.887623 40.631944),Brooklyn,40.631944,-73.887623
POINT (-73.995106 40.732507),Manhattan,40.732507,-73.995106
POINT (-73.98504414554921 40.747773349456),Manhattan,40.747773349456,-73.98504414554921
POINT (-73.975249 40.789898),Manhattan,40.789898,-73.975249
POINT (-74.08367612228335 40.6189152718924),Staten Island,40.6189152718924,-74.08367612228335
POINT (-73.8891617405904 40.65513174098704),Brooklyn,40.65513174098704,-73.8891617405904
POINT (-73.95174567715867 40.81957194818928),Manhattan,40.81957194818928,-73.95174567715867
POINT (-73.99919 40.711829),Manhattan,40.711829,-73.99919
POINT (-73.979899 40.758854),Manhattan,40.758854,-73.979899
POINT (-73.939373 40.705035),Brooklyn,40.705035,-73.939373
POINT (-74.00717 40.653235),Brooklyn,40.653235,-74.00717
POINT (-73.905727 40.71289),Queens,40.71289,-73.905727
POINT (-73.853018 40.835168),Bronx,40.835168,-73.853018
POINT (-73.89186124066255 40.67509160738511),Brooklyn,40.67509160738511,-73.89186124066255
POINT (-73.89780237395912 40.639856777169236),Brooklyn,40.63985677716924,-73.89780237395912
POINT (-73.9238290419479 40.81282408578415),Bronx,40.81282408578415,-73.9238290419479
POINT (-74.183925 40.562769),Staten Island,40.562769,-74.183925
POINT (-73.932022 40.769411),Queens,40.769411,-73.932022
POINT (-73.93562017903595 40.84672574980107),Manhattan,40.84672574980107,-73.93562017903595
POINT (-73.788593 40.704878),Queens,40.704878,-73.788593
POINT (-73.91384864944227 40.8538120970601),Bronx,40.8538120970601,-73.91384864944227
POINT (-73.866876 40.742416),Queens,40.742416,-73.866876
POINT (-73.888469 40.8441),Bronx,40.8441,-73.888469
POINT (-73.892215 40.831204),Bronx,40.831204,-73.892215
POINT (-73.9148511795522 40.83026049192569),Bronx,40.83026049192569,-73.9148511795522
POINT (-73.858183 40.85333),Bronx,40.85333,-73.858183
POINT (-73.942005 40.68833),Brooklyn,40.68833,-73.942005
POINT (-73.843309 40.840751),Bronx,40.840751,-73.843309
POINT (-74.12044 40.63428),Staten Island,40.63428,-74.12044
POINT (-73.977938 40.611727),Brooklyn,40.611727,-73.977938
POINT (-74.192683 40.53052),Staten Island,40.53052,-74.192683
POINT (-73.84196203259826 40.88845645111592),Bronx,40.88845645111592,-73.84196203259826
POINT (-73.799887 40.597485),Queens,40.597485,-73.799887
POINT (-73.78025955292593 40.677842056532825),Queens,40.677842056532825,-73.78025955292593
POINT (-73.9233803284864 40.83544574780075),Bronx,40.83544574780075,-73.9233803284864
POINT (-73.94181562616092 40.627313594137114),Brooklyn,40.62731359413712,-73.94181562616092
POINT (-73.885804 40.854684),Bronx,40.854684,-73.885804
POINT (-73.848929 40.822882),Bronx,40.822882,-73.848929
POINT (-73.88508612035619 40.67783530629121),Brooklyn,40.67783530629121,-73.88508612035619
POINT (-73.81144039648933 40.588966055341025),Queens,40.58896605534103,-73.81144039648933
POINT (-73.79057 40.681865),Queens,40.681865,-73.79057
POINT (-74.00933010771234 40.675776091631505),Brooklyn,40.67577609163151,-74.00933010771234
POINT (-73.941754 40.703839),Brooklyn,40.703839,-73.941754
POINT (-73.857408 40.860069),Bronx,40.860069,-73.857408
POINT (-73.91857768603732 40.814700631410645),Bronx,40.814700631410645,-73.91857768603732
POINT (-73.98149087437686 40.76788083233257),Manhattan,40.76788083233257,-73.98149087437686
POINT (-73.9816 40.672828),Brooklyn,40.672828,-73.9816
POINT (-73.817419 40.709451),Queens,40.709451,-73.817419
POINT (-73.942508 40.80608),Manhattan,40.80608,-73.942508
POINT (-73.86108625610787 40.888832371099895),Bronx,40.888832371099895,-73.86108625610787
POINT (-73.880596 40.658837),Brooklyn,40.658837,-73.880596
POINT (-73.91278866068933 40.804840094002145),Bronx,40.80484009400215,-73.91278866068933
POINT (-73.9992822216717 40.70876584613216),Manhattan,40.70876584613216,-73.9992822216717
POINT (-73.926496 40.662602),Brooklyn,40.662602,-73.926496
POINT (-73.961593 40.594291),Brooklyn,40.594291,-73.961593
POINT (-73.989228 40.712708),Manhattan,40.712708,-73.989228
POINT (-73.892433 40.656636),Brooklyn,40.656636,-73.892433
POINT (-73.96506125122187 40.5957084662984),Brooklyn,40.5957084662984,-73.96506125122187
POINT (-73.96114330579864 40.70752414658972),Brooklyn,40.70752414658972,-73.96114330579864
POINT (-74.011919 40.70284),Manhattan,40.70284,-74.011919
POINT (-73.82974744332819 40.75329719304561),Queens,40.75329719304561,-73.82974744332819
POINT (-73.910183 40.659971),Brooklyn,40.659971,-73.910183
POINT (-73.739599 40.661266),Queens,40.661266,-73.739599
POINT (-73.737322 40.665248),Queens,40.665248,-73.737322
POINT (-73.94462721935854 40.67311992635066),Brooklyn,40.67311992635066,-73.94462721935854
POINT (-74.003441 40.741043),Manhattan,40.741043,-74.003441
POINT (-73.939772 40.798286),Manhattan,40.798286,-73.939772
POINT (-73.910354 40.75738),Queens,40.75738,-73.910354
POINT (-73.9137840929582 40.75860301976093),Queens,40.75860301976093,-73.9137840929582
POINT (-73.869794 40.670704),Brooklyn,40.670704,-73.869794
POINT (-73.84874194142502 40.890647562284705),Bronx,40.89064756228471,-73.84874194142502
POINT (-73.89295548893126 40.81765771342348),Bronx,40.81765771342348,-73.89295548893126
POINT (-73.893458 40.847118),Bronx,40.847118,-73.893458
POINT (-73.890758 40.883518),Bronx,40.883518,-73.890758
POINT (-74.13371341381661 40.63553983239647),Staten Island,40.63553983239647,-74.13371341381661
POINT (-73.909539 40.65356),Brooklyn,40.65356,-73.909539
POINT (-74.02173545369305 40.63168773249448),Brooklyn,40.63168773249448,-74.02173545369305
POINT (-73.812351 40.663748),Queens,40.663748,-73.812351
POINT (-73.971076 40.794351),Manhattan,40.794351,-73.971076
POINT (-73.89395683927789 40.67217585964225),Brooklyn,40.67217585964225,-73.89395683927789
POINT (-73.992686 40.748162),Manhattan,40.748162,-73.992686
POINT (-73.954319 40.816049),Manhattan,40.816049,-73.954319
POINT (-73.912844 40.670357),Brooklyn,40.670357,-73.912844
POINT (-73.937819 40.622893),Brooklyn,40.622893,-73.937819
POINT (-73.988439 40.761636),Manhattan,40.761636,-73.988439
POINT (-73.887103 40.81322),Bronx,40.81322,-73.887103
POINT (-73.91646415012636 40.67664643073482),Brooklyn,40.67664643073482,-73.91646415012636
POINT (-73.889844 40.840199),Bronx,40.840199,-73.889844
POINT (-73.885202 40.754644),Queens,40.754644,-73.885202
POINT (-73.855529 40.757129),Queens,40.757129,-73.855529
POINT (-73.92970228883433 40.69386225814546),Brooklyn,40.69386225814546,-73.92970228883433
POINT (-73.887101 40.842995),Bronx,40.842995,-73.887101
POINT (-73.82167668914231 40.82620166130209),Bronx,40.82620166130209,-73.82167668914231
POINT (-74.175703 40.545565),Staten Island,40.545565,-74.175703
POINT (-73.860454 40.878105),Bronx,40.878105,-73.860454
POINT (-73.952117 40.727901),Brooklyn,40.727901,-73.952117
POINT (-73.813298 40.762962),Queens,40.762962,-73.813298
POINT (-74.23282254781554 40.51633659090547),Staten Island,40.51633659090547,-74.23282254781554
POINT (-73.96090969164462 40.607693658383106),Brooklyn,40.60769365838311,-73.96090969164462
POINT (-73.767869 40.682759),Queens,40.682759,-73.767869
POINT (-73.8772987188269 40.828741759892786),Bronx,40.82874175989279,-73.8772987188269
POINT (-73.883834791502 40.83945016892031),Bronx,40.83945016892031,-73.883834791502
POINT (-73.87273 40.821226),Bronx,40.821226,-73.87273
POINT (-73.94533 40.701373),Brooklyn,40.701373,-73.94533
POINT (-73.96984949341186 40.75707506616137),Manhattan,40.75707506616137,-73.96984949341186
POINT (-73.86980935864347 40.682188718335894),Brooklyn,40.68218871833589,-73.86980935864347
POINT (-73.898721 40.841644),Bronx,40.841644,-73.898721
POINT (-73.91757691422394 40.65431296505085),Brooklyn,40.65431296505085,-73.91757691422394
POINT (-74.0023155401802 40.60186484594468),Brooklyn,40.60186484594468,-74.0023155401802
POINT (-73.878449 40.746628),Queens,40.746628,-73.878449
POINT (-73.78915855418965 40.668337054062256),Queens,40.668337054062256,-73.78915855418965
POINT (-73.920819 40.83027),Bronx,40.83027,-73.920819
POINT (-73.846957 40.83473),Bronx,40.83473,-73.846957
POINT (-74.208554 40.544493),Staten Island,40.544493,-74.208554
POINT (-73.88817263437011 40.63243688446599),Brooklyn,40.63243688446599,-73.88817263437011
POINT (-73.93525 40.810515),Manhattan,40.810515,-73.93525
POINT (-73.90512975524342 40.81327132884364),Bronx,40.81327132884364,-73.90512975524342
POINT (-73.822134 40.585483),Queens,40.585483,-73.822134
POINT (-73.96167 40.795795),Manhattan,40.795795,-73.96167
POINT (-73.89943462159552 40.87415786641501),Bronx,40.87415786641501,-73.89943462159552
POINT (-73.855805 40.881346),Bronx,40.881346,-73.855805
POINT (-73.92541 40.679752),Brooklyn,40.679752,-73.92541
POINT (-74.0092559963061 40.71325590754958),Manhattan,40.71325590754958,-74.0092559963061
POINT (-73.861462 40.827192),Bronx,40.827192,-73.861462
POINT (-74.006167 40.741288),Manhattan,40.741288,-74.006167
POINT (-73.86216779347387 40.825966226433266),Bronx,40.82596622643327,-73.86216779347387
POINT (-73.87474 40.87321),Bronx,40.87321,-73.87474
POINT (-73.877284 40.687789),Brooklyn,40.687789,-73.877284
POINT (-73.896129 40.848709),Bronx,40.848709,-73.896129
POINT (-73.952903 40.700849),Brooklyn,40.700849,-73.952903
POINT (-73.847816 40.793823),Queens,40.793823,-73.847816
POINT (-74.00505798904624 40.72297810779085),Manhattan,40.72297810779085,-74.00505798904624
POINT (-73.921299 40.836812),Bronx,40.836812,-73.921299
POINT (-73.868029 40.754827),Queens,40.754827,-73.868029
POINT (-73.913624 40.671425),Brooklyn,40.671425,-73.913624
POINT (-74.08513559931565 40.63636009131955),Staten Island,40.63636009131955,-74.08513559931565
POINT (-73.930493 40.65277),Brooklyn,40.65277,-73.930493
POINT (-73.861369 40.822729),Bronx,40.822729,-73.861369
POINT (-73.75832888227261 40.71958182584192),Queens,40.71958182584192,-73.75832888227261
POINT (-73.901508 40.695716),Queens,40.695716,-73.901508
POINT (-73.94692210573241 40.81089651123105),Manhattan,40.81089651123105,-73.94692210573241
POINT (-73.989637 40.762546),Manhattan,40.762546,-73.989637
POINT (-73.985063 40.715453),Manhattan,40.715453,-73.985063
POINT (-73.792511 40.693953),Queens,40.693953,-73.792511
POINT (-74.06772762632293 40.6132742440599),Staten Island,40.6132742440599,-74.06772762632293
POINT (-73.705976 40.75408),Queens,40.75408,-73.705976
POINT (-73.954645 40.805411),Manhattan,40.805411,-73.954645
POINT (-74.00954311469354 40.677897784676176),Brooklyn,40.677897784676176,-74.00954311469354
POINT (-73.97822 40.755693),Manhattan,40.755693,-73.97822
POINT (-73.965704 40.65047),Brooklyn,40.65047,-73.965704
POINT (-73.97961807946018 40.68249112552833),Brooklyn,40.68249112552833,-73.97961807946018
POINT (-73.954156 40.607446),Brooklyn,40.607446,-73.954156
POINT (-73.87021 40.746653),Queens,40.746653,-73.87021
POINT (-73.955645 40.719771),Brooklyn,40.719771,-73.955645
POINT (-73.844756 40.65934),Queens,40.65934,-73.844756
POINT (-73.866897 40.750043),Queens,40.750043,-73.866897
POINT (-73.97805319609124 40.73755352295571),Manhattan,40.73755352295571,-73.97805319609124
POINT (-73.773868 40.668005),Queens,40.668005,-73.773868
POINT (-73.9126110966338 40.81903017767961),Bronx,40.81903017767961,-73.9126110966338
POINT (-73.93399650106521 40.6581195926316),Brooklyn,40.6581195926316,-73.93399650106521
POINT (-73.8870876683515 40.87336420829348),Bronx,40.87336420829348,-73.8870876683515
POINT (-73.896909 40.662741),Brooklyn,40.662741,-73.896909
POINT (-74.02291147067574 40.636106612647765),Brooklyn,40.636106612647765,-74.02291147067574
POINT (-73.936593 40.796504),Manhattan,40.796504,-73.936593
POINT (-73.966378 40.767604),Manhattan,40.767604,-73.966378
POINT (-73.942277 40.814706),Manhattan,40.814706,-73.942277
POINT (-73.91388508903816 40.828459241455924),Bronx,40.82845924145592,-73.91388508903816
POINT (-73.93331278508575 40.85533457672851),Manhattan,40.85533457672851,-73.93331278508575
POINT (-73.86768 40.671805),Brooklyn,40.671805,-73.86768
POINT (-73.7819229796654 40.74246262185161),Queens,40.74246262185161,-73.7819229796654
POINT (-73.928734 40.636322),Brooklyn,40.636322,-73.928734
POINT (-74.006819 40.733665),Manhattan,40.733665,-74.006819
POINT (-73.874428 40.671626),Brooklyn,40.671626,-73.874428
POINT (-73.913079 40.669334),Brooklyn,40.669334,-73.913079
POINT (-73.9151876135143 40.64286273141939),Brooklyn,40.64286273141939,-73.9151876135143
POINT (-73.907574 40.748474),Queens,40.748474,-73.907574
POINT (-73.78927154507919 40.69532668778121),Queens,40.69532668778121,-73.78927154507919
POINT (-73.96741405491953 40.695998075803736),Brooklyn,40.695998075803736,-73.96741405491953
POINT (-73.97388 40.634786),Brooklyn,40.634786,-73.97388
POINT (-73.884338 40.741451),Queens,40.741451,-73.884338
POINT (-73.938423 40.680325),Brooklyn,40.680325,-73.938423
POINT (-73.99717 40.732599),Manhattan,40.732599,-73.99717
POINT (-73.880671 40.742187),Queens,40.742187,-73.880671
POINT (-74.083137 40.638363),Staten Island,40.638363,-74.083137
POINT (-73.899234 40.816996),Bronx,40.816996,-73.899234
POINT (-74.002272 40.740098),Manhattan,40.740098,-74.002272
POINT (-73.916344 40.696517),Brooklyn,40.696517,-73.916344
POINT (-73.89112534644192 40.845410556785),Bronx,40.845410556785,-73.89112534644192
POINT (-73.927379 40.705247),Brooklyn,40.705247,-73.927379
POINT (-73.827327 40.885284),Bronx,40.885284,-73.827327
POINT (-73.864992 40.863598),Bronx,40.863598,-73.864992
POINT (-74.0021718310637 40.72292879276168),Manhattan,40.72292879276168,-74.0021718310637
POINT (-73.835448 40.786247),Queens,40.786247,-73.835448
POINT (-73.97190691152305 40.75712499168744),Manhattan,40.75712499168744,-73.97190691152305
POINT (-73.935295 40.691724),Brooklyn,40.691724,-73.935295
POINT (-73.997066 40.595913),Brooklyn,40.595913,-73.997066
POINT (-73.996987 40.721311),Manhattan,40.721311,-73.996987
POINT (-73.83152110728754 40.86259761923182),Bronx,40.86259761923182,-73.83152110728754
POINT (-74.164495 40.594184),Staten Island,40.594184,-74.164495
POINT (-73.83227500973547 40.751456427903726),Queens,40.751456427903726,-73.83227500973547
POINT (-73.898329 40.879278),Bronx,40.879278,-73.898329
POINT (-73.882666 40.7329),Queens,40.7329,-73.882666
POINT (-73.922162 40.867354),Manhattan,40.867354,-73.922162
POINT (-73.895794 40.855921),Bronx,40.855921,-73.895794
POINT (-73.95790377644676 40.70842603476187),Brooklyn,40.70842603476187,-73.95790377644676
POINT (-73.896001 40.668458),Brooklyn,40.668458,-73.896001
POINT (-73.866026 40.668998),Brooklyn,40.668998,-73.866026
POINT (-73.98670844073 40.67276742863387),Brooklyn,40.67276742863387,-73.98670844073
POINT (-73.861928 40.750311),Queens,40.750311,-73.861928
POINT (-73.865313 40.750015),Queens,40.750015,-73.865313
POINT (-74.084062 40.62211),Staten Island,40.62211,-74.084062
POINT (-73.913334 40.854545),Bronx,40.854545,-73.913334
POINT (-73.85719404880881 40.71740013157077),Queens,40.71740013157077,-73.85719404880881
POINT (-73.936574 40.697723),Brooklyn,40.697723,-73.936574
POINT (-74.01286752934263 40.71717507908964),Manhattan,40.71717507908964,-74.01286752934263
POINT (-73.92322 40.80592),Bronx,40.80592,-73.92322
POINT (-73.850916 40.874029),Bronx,40.874029,-73.850916
POINT (-73.991029 40.733596),Manhattan,40.733596,-73.991029
POINT (-73.8063 40.729406),Queens,40.729406,-73.8063
POINT (-73.95468277843872 40.68724618622832),Brooklyn,40.68724618622832,-73.95468277843872
POINT (-73.98537935878642 40.634606567032534),Brooklyn,40.63460656703253,-73.98537935878642
POINT (-73.938152 40.717008),Brooklyn,40.717008,-73.938152
POINT (-73.95025145834543 40.672529624153384),Brooklyn,40.67252962415338,-73.95025145834543
POINT (-74.179661 40.544845),Staten Island,40.544845,-74.179661
POINT (-73.753476 40.658146),Queens,40.658146,-73.753476
POINT (-73.99600180918293 40.61711213473108),Brooklyn,40.61711213473108,-73.99600180918293
POINT (-73.755101 40.696503),Queens,40.696503,-73.755101
POINT (-73.973324 40.750294),Manhattan,40.750294,-73.973324
POINT (-73.989914 40.614347),Brooklyn,40.614347,-73.989914
POINT (-73.989772 40.59948),Brooklyn,40.59948,-73.989772
POINT (-73.95183476483106 40.601637937384474),Brooklyn,40.60163793738448,-73.95183476483106
POINT (-73.85065851418706 40.67989278138149),Queens,40.67989278138149,-73.85065851418706
POINT (-73.89716755452335 40.673015931385024),Brooklyn,40.673015931385024,-73.89716755452335
POINT (-73.973585 40.590177),Brooklyn,40.590177,-73.973585
POINT (-74.097177 40.632391),Staten Island,40.632391,-74.097177
POINT (-73.962668 40.693797),Brooklyn,40.693797,-73.962668
POINT (-73.908546 40.77461),Queens,40.77461,-73.908546
POINT (-74.08548 40.635827),Staten Island,40.635827,-74.08548
POINT (-73.975014 40.594783),Brooklyn,40.594783,-73.975014
POINT (-73.885352 40.666064),Brooklyn,40.666064,-73.885352
POINT (-73.808133 40.58594),Queens,40.58594,-73.808133
POINT (-73.939495 40.682997),Brooklyn,40.682997,-73.939495
POINT (-73.9991748400343 40.64202665141084),Brooklyn,40.64202665141084,-73.9991748400343
POINT (-74.08873 40.628278),Staten Island,40.628278,-74.08873
POINT (-73.861526 40.854387),Bronx,40.854387,-73.861526
POINT (-73.946819 40.638698),Brooklyn,40.638698,-73.946819
POINT (-73.96385088416298 40.71633846045247),Brooklyn,40.71633846045247,-73.96385088416298
POINT (-73.7512584446503 40.68373370653781),Queens,40.68373370653781,-73.7512584446503
POINT (-73.782571 40.684411),Queens,40.684411,-73.782571
POINT (-73.948495 40.790656),Manhattan,40.790656,-73.948495
POINT (-73.89612879770604 40.640942213585284),Brooklyn,40.64094221358528,-73.89612879770604
POINT (-73.97516391618326 40.72487765735112),Manhattan,40.72487765735112,-73.97516391618326
POINT (-74.00019089842115 40.61494930725271),Brooklyn,40.61494930725271,-74.00019089842115
POINT (-73.86700400538358 40.67871336813446),Brooklyn,40.67871336813446,-73.86700400538358
POINT (-73.752339 40.680001),Queens,40.680001,-73.752339
POINT (-73.9476010109388 40.687309053990354),Brooklyn,40.687309053990354,-73.9476010109388
POINT (-73.832343 40.75213),Queens,40.75213,-73.832343
POINT (-74.013948 40.653683),Brooklyn,40.653683,-74.013948
POINT (-73.849281 40.679043),Queens,40.679043,-73.849281
POINT (-74.00278558626394 40.733633328073836),Manhattan,40.73363332807384,-74.00278558626394
POINT (-74.08592972725215 40.61231512369232),Staten Island,40.61231512369232,-74.08592972725215
POINT (-74.009043 40.713526),Manhattan,40.713526,-74.009043
POINT (-73.87423302466671 40.67086319819309),Brooklyn,40.67086319819309,-73.87423302466671
POINT (-73.956722 40.581335),Brooklyn,40.581335,-73.956722
POINT (-73.984203 40.763125),Manhattan,40.763125,-73.984203
POINT (-73.849396 40.837693),Bronx,40.837693,-73.849396
POINT (-73.78101754543636 40.67318011487597),Queens,40.67318011487597,-73.78101754543636
POINT (-73.904122 40.76441),Queens,40.76441,-73.904122
POINT (-74.13177872396743 40.5534889636503),Staten Island,40.5534889636503,-74.13177872396743
POINT (-73.90764614819746 40.850859485848126),Bronx,40.850859485848126,-73.90764614819746
POINT (-73.970431 40.6091),Brooklyn,40.6091,-73.970431
POINT (-73.951301 40.676171),Brooklyn,40.676171,-73.951301
POINT (-73.79069418966971 40.70509244527634),Queens,40.70509244527634,-73.79069418966971
POINT (-73.780571 40.710512),Queens,40.710512,-73.780571
POINT (-73.894847 40.846502),Bronx,40.846502,-73.894847
POINT (-73.959231 40.811861),Manhattan,40.811861,-73.959231
POINT (-73.84956 40.818816),Bronx,40.818816,-73.84956
POINT (-73.86354435198926 40.74848946815411),Queens,40.74848946815411,-73.86354435198926
POINT (-73.866684 40.755659),Queens,40.755659,-73.866684
POINT (-73.973508278414 40.67863896437071),Brooklyn,40.67863896437071,-73.973508278414
POINT (-73.90453070084756 40.65668534755493),Brooklyn,40.65668534755493,-73.90453070084756
POINT (-73.86473874514611 40.691712725259904),Queens,40.691712725259904,-73.86473874514611
POINT (-73.92043 40.653207),Brooklyn,40.653207,-73.92043
POINT (-73.912583 40.841275),Bronx,40.841275,-73.912583
POINT (-73.9618803533782 40.654882392389766),Brooklyn,40.654882392389766,-73.9618803533782
POINT (-73.940667 40.802808),Manhattan,40.802808,-73.940667
POINT (-73.839411 40.862693),Bronx,40.862693,-73.839411
POINT (-73.913634 40.830584),Bronx,40.830584,-73.913634
POINT (-73.759757 40.669805),Queens,40.669805,-73.759757
POINT (-73.89789613399724 40.66099993629064),Brooklyn,40.66099993629064,-73.89789613399724
POINT (-73.980847 40.721351),Manhattan,40.721351,-73.980847
POINT (-73.938135 40.847234),Manhattan,40.847234,-73.938135
POINT (-73.90586834160233 40.71506776500122),Queens,40.71506776500122,-73.90586834160233
POINT (-73.94002525195557 40.65127740759702),Brooklyn,40.65127740759702,-73.94002525195557
POINT (-73.895199 40.833619),Bronx,40.833619,-73.895199
POINT (-73.855178 40.711143),Queens,40.711143,-73.855178
POINT (-73.991163 40.675266),Brooklyn,40.675266,-73.991163
POINT (-73.799616 40.669191),Queens,40.669191,-73.799616
POINT (-73.960492 40.650146),Brooklyn,40.650146,-73.960492
POINT (-74.18265618342167 40.561812954703754),Staten Island,40.56181295470376,-74.18265618342167
POINT (-73.884128 40.846384),Bronx,40.846384,-73.884128
POINT (-73.909114 40.837706),Bronx,40.837706,-73.909114
POINT (-73.855257 40.877199),Bronx,40.877199,-73.855257
POINT (-73.828723 40.885647),Bronx,40.885647,-73.828723
POINT (-73.980513 40.614726),Brooklyn,40.614726,-73.980513
POINT (-73.898762 40.85304),Bronx,40.85304,-73.898762
POINT (-73.82945869998356 40.82237631216542),Bronx,40.82237631216542,-73.82945869998356
POINT (-73.986295 40.774764),Manhattan,40.774764,-73.986295
POINT (-73.944402 40.832167),Manhattan,40.832167,-73.944402
POINT (-73.909396 40.838543),Bronx,40.838543,-73.909396
POINT (-73.902646 40.807386),Bronx,40.807386,-73.902646
POINT (-73.968313 40.59292),Brooklyn,40.59292,-73.968313
POINT (-73.819609 40.840936),Bronx,40.840936,-73.819609
POINT (-74.131551 40.634491),Staten Island,40.634491,-74.131551
POINT (-73.948684 40.613344),Brooklyn,40.613344,-73.948684
POINT (-73.900196 40.816074),Bronx,40.816074,-73.900196
POINT (-73.98285097093795 40.70135919612333),Brooklyn,40.70135919612333,-73.98285097093795
POINT (-73.89078 40.845818),Bronx,40.845818,-73.89078
POINT (-74.007549 40.708897),Manhattan,40.708897,-74.007549
POINT (-73.998332 40.634221),Brooklyn,40.634221,-73.998332
POINT (-73.944968 40.782909),Manhattan,40.782909,-73.944968
POINT (-73.94396217298979 40.75240480260291),Queens,40.75240480260291,-73.94396217298979
POINT (-73.95260710349008 40.59925028451264),Brooklyn,40.59925028451264,-73.95260710349008
POINT (-73.82589045061074 40.79557145152748),Queens,40.79557145152748,-73.82589045061074
POINT (-73.77109719297505 40.67824414514219),Queens,40.67824414514219,-73.77109719297505
POINT (-73.85663523862021 40.858116521333166),Bronx,40.858116521333166,-73.85663523862021
POINT (-73.851061 40.875237),Bronx,40.875237,-73.851061
POINT (-73.751052 40.718546),Queens,40.718546,-73.751052
POINT (-74.018224 40.642576),Brooklyn,40.642576,-74.018224
POINT (-74.082759 40.598227),Staten Island,40.598227,-74.082759
POINT (-73.86901931541523 40.68241289332711),Brooklyn,40.68241289332711,-73.86901931541523
POINT (-73.856024 40.753381),Queens,40.753381,-73.856024
POINT (-73.815812 40.665058),Queens,40.665058,-73.815812
POINT (-73.954496 40.653877),Brooklyn,40.653877,-73.954496
POINT (-73.9484128613608 40.63998668649229),Brooklyn,40.63998668649229,-73.9484128613608
POINT (-73.914353 40.844883),Bronx,40.844883,-73.914353
POINT (-73.879641 40.828547),Bronx,40.828547,-73.879641
POINT (-73.9060323421451 40.670383037257054),Brooklyn,40.670383037257054,-73.9060323421451
POINT (-73.991742 40.599284),Brooklyn,40.599284,-73.991742
POINT (-73.866396 40.899758),Bronx,40.899758,-73.866396
POINT (-73.93540919063072 40.796005985999855),Manhattan,40.796005985999855,-73.93540919063072
POINT (-74.00836606883173 40.75030741907694),Manhattan,40.75030741907694,-74.00836606883173
POINT (-73.98947354756511 40.717894444075846),Manhattan,40.717894444075846,-73.98947354756511
POINT (-73.96988743145263 40.75299912850434),Manhattan,40.75299912850434,-73.96988743145263
POINT (-73.87092645348675 40.67132614843966),Brooklyn,40.67132614843966,-73.87092645348675
POINT (-74.07959815412 40.62460263307507),Staten Island,40.62460263307507,-74.07959815412
POINT (-73.962055 40.69308),Brooklyn,40.69308,-73.962055
POINT (-73.899777 40.821924),Bronx,40.821924,-73.899777
POINT (-73.898126 40.748027),Queens,40.748027,-73.898126
POINT (-73.962172 40.608915),Brooklyn,40.608915,-73.962172
POINT (-73.976072 40.762969),Manhattan,40.762969,-73.976072
POINT (-73.916632 40.662203),Brooklyn,40.662203,-73.916632
POINT (-73.757293 40.71011),Queens,40.71011,-73.757293
POINT (-73.968111 40.681887),Brooklyn,40.681887,-73.968111
POINT (-73.914469 40.701407),Brooklyn,40.701407,-73.914469
POINT (-73.944914 40.818735),Manhattan,40.818735,-73.944914
POINT (-73.943721 40.72664),Brooklyn,40.72664,-73.943721
POINT (-73.992598 40.755929),Manhattan,40.755929,-73.992598
POINT (-73.915282 40.660808),Brooklyn,40.660808,-73.915282
POINT (-73.911217 40.67213),Brooklyn,40.67213,-73.911217
POINT (-73.976873 40.725601),Manhattan,40.725601,-73.976873
POINT (-73.9111091996862 40.829047249018856),Bronx,40.829047249018856,-73.9111091996862
POINT (-73.794977 40.758426),Queens,40.758426,-73.794977
POINT (-73.98610697956573 40.75655941724014),Manhattan,40.75655941724014,-73.98610697956573
POINT (-73.912485 40.843413),Bronx,40.843413,-73.912485
POINT (-73.845206 40.86859),Bronx,40.86859,-73.845206
POINT (-73.87672513198481 40.82627913670152),Bronx,40.82627913670152,-73.87672513198481
POINT (-73.908945 40.827607),Bronx,40.827607,-73.908945
POINT (-73.90685223592209 40.8112087015432),Bronx,40.8112087015432,-73.90685223592209
POINT (-73.744568 40.701504),Queens,40.701504,-73.744568
POINT (-73.998854 40.742241),Manhattan,40.742241,-73.998854
POINT (-73.870215 40.674337),Brooklyn,40.674337,-73.870215
POINT (-73.91614658505594 40.6883608935115),Brooklyn,40.6883608935115,-73.91614658505594
POINT (-73.93675930803562 40.697832542856474),Brooklyn,40.69783254285648,-73.93675930803562
POINT (-73.912105 40.807105),Bronx,40.807105,-73.912105
POINT (-73.746071 40.680742),Queens,40.680742,-73.746071
POINT (-73.932251 40.67155),Brooklyn,40.67155,-73.932251
POINT (-73.818663 40.695358),Queens,40.695358,-73.818663
POINT (-73.881513 40.828394),Bronx,40.828394,-73.881513
POINT (-73.877952 40.766893),Queens,40.766893,-73.877952
